state,action,reward,next state
"[315.7280578613281, 330.61328125, -0.004700031131505966, 1.925665661660718e-06, 0.0]",5,"[0.8, 1.1329654540833524e-07, -3.614036625521066e-11, 0.8000001132604051]","[315.7280578613281, 330.61328125, -0.004700031131505966, 2.2659309081667046e-06, 0.0]"
"[315.7280578613281, 330.61328125, -0.004700031131505966, 2.2659309081667046e-06, 0.0]",5,"[0.8, 5.321519285811007e-08, -3.632574241407838e-11, 0.8000000531788671]","[315.7280578613281, 330.61328125, -0.004700031131505966, 1.0643038571622013e-06, 0.0]"
"[315.7280578613281, 330.61328125, -0.004700031131505966, 1.0643038571622013e-06, 0.0]",5,"[0.8, 1.5450123222323546e-08, -3.569231799005479e-11, 0.800000015414431]","[315.7280578613281, 330.61328125, -0.004700031131505966, 3.0900246444647087e-07, 0.0]"
"[315.7280578613281, 330.61328125, -0.004700031131505966, 3.0900246444647087e-07, 0.0]",5,"[0.8, 1.1501313767992721e-07, -1.270575111789185e-10, 0.8000001148860802]","[315.7280578613281, 330.61328125, -0.004700031131505966, 2.300262753598544e-06, 0.0]"
"[315.7280578613281, 330.61328125, -0.004700031131505966, 2.300262753598544e-06, 0.0]",5,"[0.8, 6.694800006120622e-08, -7.195755546973715e-11, 0.8000000668760425]","[315.7280578613281, 330.61328125, -0.004700031131505966, 1.3389600012241241e-06, 0.0]"
"[315.7280578613281, 330.61328125, -0.004700031131505966, 1.3389600012241241e-06, 0.0]",5,"[0.8, 0.6940069740150393, -0.03831453323364258, 1.4556924407813967]","[319.89056396484375, 330.61126708984375, -0.004253902472555637, 13.880139480300786, 0.0]"
"[319.89056396484375, 330.61126708984375, -0.004253902472555637, 13.880139480300786, 0.0]",1,"[0.8, 1.1691944791986082, -0.005828189849853516, 1.9633662893487547]","[349.2633056640625, 330.60992431640625, -0.004533023573458195, 23.383889583972163, 0.0]"
"[349.2633056640625, 330.60992431640625, -0.004533023573458195, 23.383889583972163, 0.0]",0.0,"[0.8, 1.170925298734667, -0.0035305023193359375, 1.967394796415331]","[382.48455810546875, 330.5461730957031, -0.004543895833194256, 23.41850597469334, 0.0]"
"[382.48455810546875, 330.5461730957031, -0.004543895833194256, 23.41850597469334, 0.0]",1,"[0.8, 1.17115250093029, -7.0229172706604006e-06, 1.9711454780130195]","[396.3473815917969, 306.0657958984375, -0.004546756856143475, 23.423050018605803, 0.0]"
"[396.3473815917969, 306.0657958984375, -0.004546756856143475, 23.423050018605803, 0.0]",0.0,"[0.8, -0.2, -5.541369318962097e-07, 0.5999994458630682]","[396.3181457519531, 236.09486389160156, -0.004613704513758421, 71.17373095262104, 0.0]"
"[396.3181457519531, 236.09486389160156, -0.004613704513758421, 71.17373095262104, 0.0]",0.0,"[0.8, -0.2, -9.080395102500916e-08, 0.5999999091960491]","[396.2969055175781, 133.28375244140625, -0.0045866584405303, 71.17508695524032, 0.0]"
"[396.2969055175781, 133.28375244140625, -0.0045866584405303, 71.17508695524032, 0.0]",0.0,"[0.8, 2.1595938475812826, -2.762824296951294e-05, 2.9595662193383134]","[396.33258056640625, 49.45376968383789, -0.00358861917629838, 43.19187695162565, 0.0]"
"[396.33258056640625, 49.45376968383789, -0.00358861917629838, 43.19187695162565, 0.0]",0.0,"[0.8, 1.5078673800214941, -0.06703395843505859, 2.2408334215864354]","[395.4451599121094, 5.250975131988525, -0.0064771841280162334, 30.15734760042988, 0.0]"
"[395.4451599121094, 5.250975131988525, -0.0064771841280162334, 30.15734760042988, 0.0]",1,"[0.8, 0.9572699743179287, -0.07986602783203126, 1.6774039464858976]","[359.2188720703125, -1.9943937063217163, -0.003958682995289564, 19.145399486358574, 1.0]"
"[359.2188720703125, -1.9943937063217163, -0.003958682995289564, 19.145399486358574, 1.0]",3,"[0.8, 0.8488039436506295, -0.007889366149902344, 1.6409145775007272]","[352.4949645996094, -1.9966182708740234, -0.00460752472281456, 16.97607887301259, 0.0]"
"[352.4949645996094, -1.9966182708740234, -0.00460752472281456, 16.97607887301259, 0.0]",0.0,"[0.8, 1.4006258413927997, -0.0002032484859228134, 2.200422592906877]","[334.8728942871094, 20.51900863647461, -0.003981227986514568, 28.01251682785599, 0.0]"
"[334.8728942871094, 20.51900863647461, -0.003981227986514568, 28.01251682785599, 0.0]",1,"[0.8, 1.858385079464545e-07, -1.8871590157232278e-09, 0.800000183951349]","[334.8785400390625, 35.976287841796875, -0.004699611570686102, 3.71677015892909e-06, 0.0]"
"[334.8785400390625, 35.976287841796875, -0.004699611570686102, 3.71677015892909e-06, 0.0]",4,"[0.8, 0.8647903878219316, -0.00044663667678833006, 1.6643437511451433]","[334.8741760253906, 41.199031829833984, -0.004846896976232529, 17.29580775643863, 0.0]"
"[334.8741760253906, 41.199031829833984, -0.004846896976232529, 17.29580775643863, 0.0]",1,"[0.8, 1.4912805947134273, -0.0018646240234375, 2.2894159706899897]","[308.6883239746094, 55.47669219970703, -0.004575710278004408, 29.825611894268544, 0.0]"
"[308.6883239746094, 55.47669219970703, -0.004575710278004408, 29.825611894268544, 0.0]",1,"[0.8, 1.4879575783689232, -5.7220458984375e-07, 2.2879570061643335]","[265.7024841308594, 55.478759765625, -0.0045487782917916775, 29.759151567378463, 0.0]"
"[265.7024841308594, 55.478759765625, -0.0045487782917916775, 29.759151567378463, 0.0]",0.0,"[0.8, 1.4879582419212871, -5.7220458984375e-07, 2.2879576697166972]","[224.37437438964844, 55.48359680175781, -0.004548816476017237, 29.75916483842574, 0.0]"
"[224.37437438964844, 55.48359680175781, -0.004548816476017237, 29.75916483842574, 0.0]",0.0,"[0.8, 1.1726233388688534, -0.010041236877441406, 1.962582101991412]","[184.1619110107422, 55.488651275634766, -0.004156665876507759, 23.45246677737707, 0.0]"
"[184.1619110107422, 55.488651275634766, -0.004156665876507759, 23.45246677737707, 0.0]",1,"[0.8, 6.534081961197718e-08, -1.0949410125249415e-08, 0.8000000543914095]","[178.47032165527344, 55.489803314208984, -0.004700298421084881, 1.3068163922395436e-06, 0.0]"
"[178.47032165527344, 55.489803314208984, -0.004700298421084881, 1.3068163922395436e-06, 0.0]",4,"[0.8, 9.270538156343539e-08, -1.0783982595796716e-10, 0.8000000925975418]","[178.47032165527344, 55.489803314208984, -0.004700298421084881, 1.8541076312687077e-06, 0.0]"
"[178.47032165527344, 55.489803314208984, -0.004700298421084881, 1.8541076312687077e-06, 0.0]",4,"[0.8, 1.2703272155926273e-07, -4.171198142444155e-10, 0.8000001266156018]","[178.47032165527344, 55.489803314208984, -0.004700298421084881, 2.5406544311852546e-06, 0.0]"
"[178.47032165527344, 55.489803314208984, -0.004700298421084881, 2.5406544311852546e-06, 0.0]",4,"[0.8, 1.4763048668840614e-07, -4.169464062897532e-10, 0.8000001472135403]","[178.47032165527344, 55.489803314208984, -0.004700298421084881, 2.952609733768123e-06, 0.0]"
"[178.47032165527344, 55.489803314208984, -0.004700298421084881, 2.952609733768123e-06, 0.0]",4,"[0.8, 0.7780298729442379, -0.005198287963867188, 1.5728315849803707]","[169.32290649414062, 55.489295959472656, -0.004457378294318914, 15.654167456158497, 0.0]"
"[169.32290649414062, 55.489295959472656, -0.004457378294318914, 15.654167456158497, 0.0]",2,"[0.8, 1.3870439365785439, -0.003263187408447266, 2.1837807491700967]","[134.37637329101562, 55.49506759643555, -0.004553546663373709, 27.740878731570877, 0.0]"
"[134.37637329101562, 55.49506759643555, -0.004553546663373709, 27.740878731570877, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[111.62860107421875, 55.497562408447266, -0.004633464850485325, 0.0, 0.0]"
"[111.62860107421875, 55.497562408447266, -0.004633464850485325, 0.0, 0.0]",3,"[0.8, 0.7390054786892879, -0.0048768043518066405, 1.5341286743374813]","[101.83154296875, 55.509769439697266, -0.004464778583496809, 14.780109573785756, 0.0]"
"[101.83154296875, 55.509769439697266, -0.004464778583496809, 14.780109573785756, 0.0]",1,"[0.8, 1.3892955371675955, -0.00022401437163352967, 2.1890715227959623]","[88.3790283203125, 84.0658950805664, -0.004549808334559202, 27.785910743351906, 0.0]"
"[88.3790283203125, 84.0658950805664, -0.004549808334559202, 27.785910743351906, 0.0]",2,"[0.8, 0.0, -2.5828069283306832e-08, 0.7999999741719308]","[88.38711547851562, 110.55221557617188, -0.004544239025563002, 0.0, 0.0]"
"[88.38711547851562, 110.55221557617188, -0.004544239025563002, 0.0, 0.0]",3,"[0.8, 1.262559477330497, -0.00018523138016462325, 2.0623742459503323]","[88.38902282714844, 122.52970123291016, -0.0063287923112511635, 25.251189546609936, 0.0]"
"[88.38902282714844, 122.52970123291016, -0.0063287923112511635, 25.251189546609936, 0.0]",2,"[0.8, 1.1818814663934303, -0.00016236262395977975, 1.9817191037694706]","[88.39691162109375, 171.7294464111328, -0.004014492034912109, 23.637629327868606, 0.0]"
"[88.39691162109375, 171.7294464111328, -0.004014492034912109, 23.637629327868606, 0.0]",1,"[0.8, 1.9236589325215925, -0.001422119140625, 2.7222368133809676]","[103.17758178710938, 199.2220458984375, -0.004426517523825169, 38.47317865043185, 0.0]"
"[103.17758178710938, 199.2220458984375, -0.004426517523825169, 38.47317865043185, 0.0]",2,"[0.8, 1.9266605210131003, -0.0, 2.7266605210131]","[159.9091796875, 199.14544677734375, -0.004554195329546928, 38.533210420262, 0.0]"
"[159.9091796875, 199.14544677734375, -0.004554195329546928, 38.533210420262, 0.0]",1,"[0.8, 1.9266600269672634, -0.0, 2.7266600269672634]","[214.4954376220703, 199.150634765625, -0.004554157145321369, 38.533200539345266, 0.0]"
"[214.4954376220703, 199.150634765625, -0.004554157145321369, 38.533200539345266, 0.0]",0.0,"[0.8, 1.9266601778124652, -1.9073486328125e-07, 2.726659987077602]","[272.8274841308594, 199.15528869628906, -0.004554157145321369, 38.53320044748205, 0.0]"
"[272.8274841308594, 199.15528869628906, -0.004554157145321369, 38.53320044748205, 0.0]",1,"[0.8, 1.0152131959924928, -0.009294986724853516, 1.8059182092676394]","[316.5349426269531, 199.1583709716797, -0.00410959217697382, 20.304263919849856, 0.0]"
"[316.5349426269531, 199.1583709716797, -0.00410959217697382, 20.304263919849856, 0.0]",0.0,"[0.8, 1.2857455949145709, -0.00015661120414733887, 2.085588983710424]","[334.82196044921875, 212.56460571289062, -0.004516162909567356, 25.714911898291415, 0.0]"
"[334.82196044921875, 212.56460571289062, -0.004516162909567356, 25.714911898291415, 0.0]",2,"[0.8, 1.2873838309489711, -0.00025587234646081927, 2.0871279586025104]","[334.74871826171875, 250.83583068847656, -0.004546756856143475, 25.74767661897942, 0.0]"
"[334.74871826171875, 250.83583068847656, -0.004546756856143475, 25.74767661897942, 0.0]",2,"[0.8, 1.2873737955047995, -5.271285772323608e-06, 2.087368524219027]","[334.7282409667969, 285.88232421875, -0.004546832758933306, 25.747475910095986, 0.0]"
"[334.7282409667969, 285.88232421875, -0.004546832758933306, 25.747475910095986, 0.0]",0.0,"[0.8, 7.996605934642674e-06, -4.908526989311213e-08, 0.8000079475206648]","[334.71405029296875, 307.1835021972656, -0.00468927389010787, 0.00015993211869285348, 0.0]"
"[334.71405029296875, 307.1835021972656, -0.00468927389010787, 0.00015993211869285348, 0.0]",5,"[0.8, 7.553110595385548e-08, -3.466178011279908e-11, 0.8000000754964443]","[334.71405029296875, 307.18353271484375, -0.004700374323874712, 1.5106221190771095e-06, 0.0]"
"[334.71405029296875, 307.18353271484375, -0.004700374323874712, 1.5106221190771095e-06, 0.0]",5,"[0.8, 7.89653757187902e-08, -5.4071227850727155e-09, 0.800000073558253]","[334.71405029296875, 307.18353271484375, -0.004700374323874712, 1.579307514375804e-06, 0.0]"
"[334.71405029296875, 307.18353271484375, -0.004700374323874712, 1.579307514375804e-06, 0.0]",5,"[0.8, 5.8364927757892464e-08, -3.4661786774137226e-11, 0.800000058330266]","[334.71405029296875, 307.18353271484375, -0.004700374323874712, 1.1672985551578492e-06, 0.0]"
"[334.71405029296875, 307.18353271484375, -0.004700374323874712, 1.1672985551578492e-06, 0.0]",5,"[0.8, 1.3046295687252154e-07, -3.466178455369118e-11, 0.8000001304282951]","[334.71405029296875, 307.18353271484375, -0.004700374323874712, 2.6092591374504306e-06, 0.0]"
"[334.71405029296875, 307.18353271484375, -0.004700374323874712, 2.6092591374504306e-06, 0.0]",2,"[0.8, 0.8546651783116911, -0.01187753677368164, 1.6427876415380096]","[337.54351806640625, 326.49310302734375, -0.004607715643942356, 17.09330356623382, 0.0]"
"[337.54351806640625, 326.49310302734375, -0.004607715643942356, 17.09330356623382, 0.0]",1,"[0.8, 0.8549933661511431, -3.6048889160156254e-05, 1.654957317261983]","[360.60357666015625, 330.58831787109375, -0.00470312125980854, 17.09986732302286, 0.0]"
"[360.60357666015625, 330.58831787109375, -0.00470312125980854, 17.09986732302286, 0.0]",1,"[0.8, 0.8539111848911249, -0.00829000473022461, 1.6456211801609004]","[385.99267578125, 330.185302734375, -0.005736179184168577, 17.078223697822498, 0.0]"
"[385.99267578125, 330.185302734375, -0.005736179184168577, 17.078223697822498, 0.0]",1,"[0.8, 0.8548424673544552, -0.00015835054218769074, 1.6546841168122675]","[396.3099060058594, 311.3710021972656, -0.0047022816725075245, 17.096849347089105, 0.0]"
"[396.3099060058594, 311.3710021972656, -0.0047022816725075245, 17.096849347089105, 0.0]",1,"[0.8, 2.556251212243401, -1.687556505203247e-06, 3.3562495246868957]","[396.3294372558594, 266.1379089355469, -0.0045903585851192474, 51.12502424486802, 0.0]"
"[396.3294372558594, 266.1379089355469, -0.0045903585851192474, 51.12502424486802, 0.0]",0.0,"[0.8, 2.5550515700448546, -0.0003898242115974426, 3.3546617458332575]","[396.3106689453125, 195.16163635253906, -0.004564304370433092, 51.10103140089709, 0.0]"
"[396.3106689453125, 195.16163635253906, -0.004564304370433092, 51.10103140089709, 0.0]",1,"[0.8, -0.2, -1.5646591782569887e-05, 0.5999843534082174]","[396.2933044433594, 113.36180114746094, -0.005475330166518688, 81.2987486919835, 0.0]"
"[396.2933044433594, 113.36180114746094, -0.005475330166518688, 81.2987486919835, 0.0]",0.0,"[0.8, 1.769645542236954, -0.00010722801089286804, 2.569538314226061]","[396.35308837890625, 31.750240325927734, -0.0034861182793974876, 35.39291084473908, 0.0]"
"[396.35308837890625, 31.750240325927734, -0.0034861182793974876, 35.39291084473908, 0.0]",0.0,"[0.8, 1.5751113330037994, -0.008421897888183594, 2.3666894351156156]","[378.5129089355469, -2.0244598388671875, -0.003093356965109706, 31.502226660075983, 0.0]"
"[378.5129089355469, -2.0244598388671875, -0.003093356965109706, 31.502226660075983, 0.0]",2,"[0.8, 1.4357149516157646e-06, -3.5390858101891357e-07, 0.8000010818063706]","[358.6822814941406, -1.991302490234375, -0.004698772449046373, 2.871429903231529e-05, 0.0]"
"[358.6822814941406, -1.991302490234375, -0.004698772449046373, 2.871429903231529e-05, 0.0]",4,"[0.8, 5.665189768664818e-07, -4.597556113594692e-10, 0.8000005660592213]","[358.6822814941406, -1.991302251815796, -0.004699954763054848, 1.1330379537329636e-05, 0.0]"
"[358.6822814941406, -1.991302251815796, -0.004699954763054848, 1.1330379537329636e-05, 0.0]",4,"[0.8, 3.4890631056940215e-07, -9.003827017295407e-09, 0.8000003399024836]","[358.6822814941406, -1.991302251815796, -0.004699954763054848, 3.194707204484336e-06, 0.0]"
"[358.6822814941406, -1.991302251815796, -0.004699954763054848, 3.194707204484336e-06, 0.0]",1,"[0.8, 1.8541744494325443, -0.012004280090332031, 2.6421701693422124]","[333.6618347167969, -2.007141590118408, -0.004892215598374605, 37.083488988650885, 0.0]"
"[333.6618347167969, -2.007141590118408, -0.004892215598374605, 37.083488988650885, 0.0]",2,"[0.8, -0.2, -0.0220458984375, 0.5779541015625]","[264.9778137207031, -2.0332090854644775, -0.005685138516128063, 74.72135475874279, 0.0]"
"[264.9778137207031, -2.0332090854644775, -0.005685138516128063, 74.72135475874279, 0.0]",1,"[0.8, 1.4729054302873752, -0.010039520263671876, 2.262865910023703]","[186.79373168945312, -2.0412979125976562, -0.0034780693240463734, 29.63882004498047, 0.0]"
"[186.79373168945312, -2.0412979125976562, -0.0034780693240463734, 29.63882004498047, 0.0]",1,"[0.8, 0.0, -0.0, 0.8]","[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]"
"[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]"
"[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]"
"[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]"
"[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]"
"[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]"
"[176.43833923339844, -2.0415451526641846, -0.004617137834429741, 0.0, 0.0]",3,"[0.8, 1.1362935062053643, -0.06262106895446777, 1.8736724372508966]","[155.29592895507812, 3.0568602085113525, -0.004273700527846813, 23.04807747080291, 0.0]"
"[155.29592895507812, 3.0568602085113525, -0.004273700527846813, 23.04807747080291, 0.0]",1,"[0.8, 0.47910121196680333, -0.0003085704520344734, 1.278792641514769]","[154.03656005859375, 35.51658630371094, -0.003825397463515401, 14.401362644195824, 0.0]"
"[154.03656005859375, 35.51658630371094, -0.003825397463515401, 14.401362644195824, 0.0]",5,"[0.8, 0.0, -0.0, 0.8]","[154.0361328125, 35.798397064208984, -0.00452295271679759, 0.0, 0.0]"
"[154.0361328125, 35.798397064208984, -0.00452295271679759, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[154.0361328125, 35.798397064208984, -0.00452295271679759, 0.0, 0.0]"
"[154.0361328125, 35.798397064208984, -0.00452295271679759, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[154.0361328125, 35.798397064208984, -0.00452295271679759, 0.0, 0.0]"
"[154.0361328125, 35.798397064208984, -0.00452295271679759, 0.0, 0.0]",3,"[0.8, 0.38314808588157145, -5.771943833678961e-05, 1.1830903664432348]","[154.03521728515625, 36.52223587036133, -0.005919208284467459, 7.662961717631429, 0.0]"
"[154.03521728515625, 36.52223587036133, -0.005919208284467459, 7.662961717631429, 0.0]",2,"[0.8, 0.9386281298048993, -0.05419998168945313, 1.6844281481154462]","[158.99783325195312, 57.42848205566406, -0.004401111509650946, 18.772562596097984, 0.0]"
